subj_id,cr,fa,hit,miss,zhr,zfa,dprime,crit
S04,91,9,30,70,-0.524400513,-1.340755034,0.816354521,1.340755034
S05,75,25,57,43,0.176374165,-0.67448975,0.850863915,0.67448975
S06,32,68,39,61,-0.279319034,0.467698799,-0.747017834,-0.467698799
S07,64,36,60,40,0.253347103,-0.358458793,0.611805896,0.358458793
S08,63,37,52,48,0.050153583,-0.331853346,0.38200693,0.331853346
S09,53,47,50,50,0,-0.075269862,0.075269862,0.075269862
S10,36,64,72,28,0.582841507,0.358458793,0.224382714,-0.358458793
S11,67,33,46,54,-0.100433721,-0.439913166,0.339479445,0.439913166
S12,32,68,70,30,0.524400513,0.467698799,0.056701714,-0.467698799
S13,62,38,19,81,-0.877896295,-0.305480788,-0.572415507,0.305480788
S14,34,66,87,13,1.126391129,0.412463129,0.713928,-0.412463129
S15,55,45,75,25,0.67448975,-0.125661347,0.800151097,0.125661347
S16,27,73,55,45,0.125661347,0.612812991,-0.487151644,-0.612812991
S17,89,11,44,56,-0.150969215,-1.22652812,1.075558905,1.22652812
S18,55,45,28,72,-0.582841507,-0.125661347,-0.45718016,0.125661347
S19,79,21,67,33,0.439913166,-0.806421247,1.246334413,0.806421247
S20,73,27,29,71,-0.55338472,-0.612812991,0.059428271,0.612812991
S21,68,32,15,85,-1.036433389,-0.467698799,-0.56873459,0.467698799
S22,53,47,61,39,0.279319034,-0.075269862,0.354588897,0.075269862
S23,60,40,39,61,-0.279319034,-0.253347103,-0.025971931,0.253347103
S24,42,58,65,35,0.385320466,0.201893479,0.183426987,-0.201893479
S25,45,55,85,15,1.036433389,0.125661347,0.910772043,-0.125661347
S26,48,52,46,54,-0.100433721,0.050153583,-0.150587304,-0.050153583
S27,24,76,73,27,0.612812991,0.706302563,-0.093489572,-0.706302563
S28,26,74,57,43,0.176374165,0.643345405,-0.466971241,-0.643345405
S29,37,63,49,51,-0.025068908,0.331853346,-0.356922255,-0.331853346
S30,82,18,48,52,-0.050153583,-0.915365088,0.865211504,0.915365088
S31,52,48,38,62,-0.305480788,-0.050153583,-0.255327205,0.050153583
S32,66,34,31,69,-0.495850347,-0.412463129,-0.083387218,0.412463129
S33,20,80,51,49,0.025068908,0.841621234,-0.816552325,-0.841621234
S34,65,35,78,22,0.772193214,-0.385320466,1.157513681,0.385320466
S35,38,62,25,75,-0.67448975,0.305480788,-0.979970538,-0.305480788
S36,32,68,52,48,0.050153583,0.467698799,-0.417545216,-0.467698799
S37,76,24,33,67,-0.439913166,-0.706302563,0.266389397,0.706302563
S38,34,66,35,65,-0.385320466,0.412463129,-0.797783596,-0.412463129
S39,42,58,34,66,-0.412463129,0.201893479,-0.614356609,-0.201893479
S40,28,72,61,39,0.279319034,0.582841507,-0.303522473,-0.582841507
S01,80,20,27,73,-0.612812991,-0.841621234,0.228808243,0.841621234
S02,82,18,35,65,-0.385320466,-0.915365088,0.530044621,0.915365088
S03,47,53,54,46,0.100433721,0.075269862,0.025163858,-0.075269862
S04,54,46,80,20,0.841621234,-0.100433721,0.942054954,0.100433721
S05,42,58,55,45,0.125661347,0.201893479,-0.076232132,-0.201893479
S06,12,88,49,51,-0.025068908,1.174986792,-1.2000557,-1.174986792
S07,54,46,65,35,0.385320466,-0.100433721,0.485754187,0.100433721
S08,61,39,29,71,-0.55338472,-0.279319034,-0.274065685,0.279319034
S09,45,55,49,51,-0.025068908,0.125661347,-0.150730255,-0.125661347
S10,74,26,56,44,0.150969215,-0.643345405,0.794314621,0.643345405
S11,55,45,55,45,0.125661347,-0.125661347,0.251322694,0.125661347
S12,55,45,55,45,0.125661347,-0.125661347,0.251322694,0.125661347
S13,65,35,34,66,-0.412463129,-0.385320466,-0.027142663,0.385320466
S14,49,51,30,70,-0.524400513,0.025068908,-0.549469421,-0.025068908
S15,66,34,67,33,0.439913166,-0.412463129,0.852376295,0.412463129
S16,11,89,78,22,0.772193214,1.22652812,-0.454334906,-1.22652812
S17,20,80,39,61,-0.279319034,0.841621234,-1.120940268,-0.841621234
S18,56,44,12,88,-1.174986792,-0.150969215,-1.024017577,0.150969215
S19,50,50,33,67,-0.439913166,0,-0.439913166,0
S20,71,29,17,83,-0.954165253,-0.55338472,-0.400780534,0.55338472
S21,37,63,31,69,-0.495850347,0.331853346,-0.827703694,-0.331853346
S22,48,52,53,47,0.075269862,0.050153583,0.025116279,-0.050153583
S23,44,56,36,64,-0.358458793,0.150969215,-0.509428009,-0.150969215
S24,67,33,12,88,-1.174986792,-0.439913166,-0.735073626,0.439913166
S25,65,35,44,56,-0.150969215,-0.385320466,0.234351251,0.385320466
S26,25,75,56,44,0.150969215,0.67448975,-0.523520535,-0.67448975
S27,22,78,68,32,0.467698799,0.772193214,-0.304494415,-0.772193214
S28,67,33,29,71,-0.55338472,-0.439913166,-0.113471554,0.439913166
S29,74,26,48,52,-0.050153583,-0.643345405,0.593191822,0.643345405
S30,26,74,66,34,0.412463129,0.643345405,-0.230882276,-0.643345405
S31,26,74,87,13,1.126391129,0.643345405,0.483045724,-0.643345405
S32,48,52,49,51,-0.025068908,0.050153583,-0.075222492,-0.050153583
S33,26,74,55,45,0.125661347,0.643345405,-0.517684059,-0.643345405
S34,54,46,58,42,0.201893479,-0.100433721,0.3023272,0.100433721
S35,53,47,49,51,-0.025068908,-0.075269862,0.050200954,0.075269862
S36,74,26,22,78,-0.772193214,-0.643345405,-0.128847809,0.643345405
S37,17,83,93,7,1.475791028,0.954165253,0.521625775,-0.954165253
S38,65,35,30,70,-0.524400513,-0.385320466,-0.139080046,0.385320466
S39,27,73,84,16,0.994457883,0.612812991,0.381644892,-0.612812991
S40,50,50,81,19,0.877896295,0,0.877896295,0
S01,60,40,10,90,-1.281551566,-0.253347103,-1.028204462,0.253347103
S02,35,65,29,71,-0.55338472,0.385320466,-0.938705186,-0.385320466
S03,50,50,30,70,-0.524400513,0,-0.524400513,0
S04,30,70,65,35,0.385320466,0.524400513,-0.139080046,-0.524400513
S05,41,59,81,19,0.877896295,0.227544977,0.650351318,-0.227544977
S06,29,71,39,61,-0.279319034,0.55338472,-0.832703754,-0.55338472
S07,53,47,53,47,0.075269862,-0.075269862,0.150539724,0.075269862
S08,77,23,25,75,-0.67448975,-0.738846849,0.064357099,0.738846849
S09,39,61,57,43,0.176374165,0.279319034,-0.10294487,-0.279319034
S10,81,19,19,81,-0.877896295,-0.877896295,0,0.877896295
S11,53,47,67,33,0.439913166,-0.075269862,0.515183028,0.075269862
S12,79,21,48,52,-0.050153583,-0.806421247,0.756267664,0.806421247
S13,82,18,64,36,0.358458793,-0.915365088,1.273823881,0.915365088
S14,29,71,91,9,1.340755034,0.55338472,0.787370314,-0.55338472
S15,75,25,34,66,-0.412463129,-0.67448975,0.262026621,0.67448975
S16,42,58,62,38,0.305480788,0.201893479,0.103587309,-0.201893479
S17,58,42,44,56,-0.150969215,-0.201893479,0.050924264,0.201893479
S18,53,47,63,37,0.331853346,-0.075269862,0.407123209,0.075269862
S19,33,67,42,58,-0.201893479,0.439913166,-0.641806645,-0.439913166
S20,12,88,73,27,0.612812991,1.174986792,-0.562173801,-1.174986792
S21,42,58,83,17,0.954165253,0.201893479,0.752271774,-0.201893479
S22,72,28,11,89,-1.22652812,-0.582841507,-0.643686613,0.582841507
S23,89,11,19,81,-0.877896295,-1.22652812,0.348631825,1.22652812
S24,62,38,33,67,-0.439913166,-0.305480788,-0.134432378,0.305480788
S25,62,38,41,59,-0.227544977,-0.305480788,0.077935811,0.305480788
S26,31,69,73,27,0.612812991,0.495850347,0.116962644,-0.495850347
S27,59,41,28,72,-0.582841507,-0.227544977,-0.355296531,0.227544977
S28,74,26,40,60,-0.253347103,-0.643345405,0.389998302,0.643345405
S29,15,85,77,23,0.738846849,1.036433389,-0.29758654,-1.036433389
S30,71,29,36,64,-0.358458793,-0.55338472,0.194925926,0.55338472
S31,64,36,66,34,0.412463129,-0.358458793,0.770921923,0.358458793
S32,61,39,55,45,0.125661347,-0.279319034,0.404980381,0.279319034
S33,75,25,41,59,-0.227544977,-0.67448975,0.446944774,0.67448975
S34,28,72,83,17,0.954165253,0.582841507,0.371323746,-0.582841507
S35,35,65,41,59,-0.227544977,0.385320466,-0.612865443,-0.385320466
S36,56,44,47,53,-0.075269862,-0.150969215,0.075699353,0.150969215
S37,56,44,40,60,-0.253347103,-0.150969215,-0.102377888,0.150969215
S38,44,56,63,37,0.331853346,0.150969215,0.180884131,-0.150969215
S39,42,58,68,32,0.467698799,0.201893479,0.26580532,-0.201893479
S40,12,88,79,21,0.806421247,1.174986792,-0.368565545,-1.174986792
S01,84,16,39,61,-0.279319034,-0.994457883,0.715138849,0.994457883
S02,70,30,36,64,-0.358458793,-0.524400513,0.165941719,0.524400513
S03,42,58,40,60,-0.253347103,0.201893479,-0.455240582,-0.201893479
S04,69,31,26,74,-0.643345405,-0.495850347,-0.147495058,0.495850347
S05,34,66,84,16,0.994457883,0.412463129,0.581994754,-0.412463129
S06,77,23,20,80,-0.841621234,-0.738846849,-0.102774384,0.738846849
S07,35,65,66,34,0.412463129,0.385320466,0.027142663,-0.385320466
S08,59,41,64,36,0.358458793,-0.227544977,0.58600377,0.227544977
S09,32,68,23,77,-0.738846849,0.467698799,-1.206545648,-0.467698799
S10,26,74,83,17,0.954165253,0.643345405,0.310819848,-0.643345405
S11,50,50,65,35,0.385320466,0,0.385320466,0
S12,51,49,57,43,0.176374165,-0.025068908,0.201443073,0.025068908
S13,48,52,67,33,0.439913166,0.050153583,0.389759582,-0.050153583
S14,71,29,61,39,0.279319034,-0.55338472,0.832703754,0.55338472
S15,56,44,46,54,-0.100433721,-0.150969215,0.050535495,0.150969215
S16,60,40,11,89,-1.22652812,-0.253347103,-0.973181017,0.253347103
S17,82,18,49,51,-0.025068908,-0.915365088,0.89029618,0.915365088
S18,64,36,23,77,-0.738846849,-0.358458793,-0.380388056,0.358458793
S19,54,46,33,67,-0.439913166,-0.100433721,-0.339479445,0.100433721
S20,53,47,28,72,-0.582841507,-0.075269862,-0.507571645,0.075269862
S21,19,81,92,8,1.40507156,0.877896295,0.527175265,-0.877896295
S22,37,63,55,45,0.125661347,0.331853346,-0.206192,-0.331853346
S23,37,63,33,67,-0.439913166,0.331853346,-0.771766512,-0.331853346
S24,31,69,45,55,-0.125661347,0.495850347,-0.621511694,-0.495850347
S25,21,79,70,30,0.524400513,0.806421247,-0.282020734,-0.806421247
S26,55,45,26,74,-0.643345405,-0.125661347,-0.517684059,0.125661347
S27,47,53,50,50,0,0.075269862,-0.075269862,-0.075269862
S28,78,22,25,75,-0.67448975,-0.772193214,0.097703464,0.772193214
S29,55,45,48,52,-0.050153583,-0.125661347,0.075507763,0.125661347
S30,31,69,64,36,0.358458793,0.495850347,-0.137391554,-0.495850347
S31,38,62,61,39,0.279319034,0.305480788,-0.026161754,-0.305480788
S32,36,64,46,54,-0.100433721,0.358458793,-0.458892514,-0.358458793
S33,27,73,57,43,0.176374165,0.612812991,-0.436438826,-0.612812991
S34,44,56,60,40,0.253347103,0.150969215,0.102377888,-0.150969215
S35,34,66,26,74,-0.643345405,0.412463129,-1.055808535,-0.412463129
S36,37,63,62,38,0.305480788,0.331853346,-0.026372558,-0.331853346
S37,42,58,62,38,0.305480788,0.201893479,0.103587309,-0.201893479
S38,78,22,63,37,0.331853346,-0.772193214,1.104046561,0.772193214
S39,68,32,52,48,0.050153583,-0.467698799,0.517852383,0.467698799
S40,56,44,29,71,-0.55338472,-0.150969215,-0.402415504,0.150969215
S01,50,50,54,46,0.100433721,0,0.100433721,0
S02,29,71,60,40,0.253347103,0.55338472,-0.300037616,-0.55338472
S03,90,10,14,86,-1.080319341,-1.281551566,0.201232225,1.281551566
S04,53,47,30,70,-0.524400513,-0.075269862,-0.449130651,0.075269862
S05,64,36,31,69,-0.495850347,-0.358458793,-0.137391554,0.358458793
S06,9,91,56,44,0.150969215,1.340755034,-1.189785818,-1.340755034
S07,51,49,52,48,0.050153583,-0.025068908,0.075222492,0.025068908
S08,47,53,51,49,0.025068908,0.075269862,-0.050200954,-0.075269862
S09,33,67,72,28,0.582841507,0.439913166,0.142928342,-0.439913166
S10,80,20,7,93,-1.475791028,-0.841621234,-0.634169795,0.841621234
S11,55,45,39,61,-0.279319034,-0.125661347,-0.153657688,0.125661347
S12,72,28,51,49,0.025068908,-0.582841507,0.607910416,0.582841507
S13,78,22,17,83,-0.954165253,-0.772193214,-0.181972039,0.772193214
S14,45,55,65,35,0.385320466,0.125661347,0.25965912,-0.125661347
S15,52,48,72,28,0.582841507,-0.050153583,0.632995091,0.050153583
S16,44,56,47,53,-0.075269862,0.150969215,-0.226239078,-0.150969215
S17,68,32,40,60,-0.253347103,-0.467698799,0.214351696,0.467698799
S18,39,61,85,15,1.036433389,0.279319034,0.757114355,-0.279319034
S19,15,85,47,53,-0.075269862,1.036433389,-1.111703252,-1.036433389
S20,41,59,65,35,0.385320466,0.227544977,0.15777549,-0.227544977
S21,72,28,26,74,-0.643345405,-0.582841507,-0.060503898,0.582841507
S22,90,10,46,54,-0.100433721,-1.281551566,1.181117845,1.281551566
S23,41,59,62,38,0.305480788,0.227544977,0.077935811,-0.227544977
S24,83,17,29,71,-0.55338472,-0.954165253,0.400780534,0.954165253
S25,46,54,48,52,-0.050153583,0.100433721,-0.150587304,-0.100433721
S26,76,24,43,57,-0.176374165,-0.706302563,0.529928398,0.706302563
S27,32,68,70,30,0.524400513,0.467698799,0.056701714,-0.467698799
S28,32,68,61,39,0.279319034,0.467698799,-0.188379765,-0.467698799
S29,80,20,49,51,-0.025068908,-0.841621234,0.816552325,0.841621234
S30,82,18,40,60,-0.253347103,-0.915365088,0.662017985,0.915365088
S31,66,34,37,63,-0.331853346,-0.412463129,0.080609783,0.412463129
S32,76,24,32,68,-0.467698799,-0.706302563,0.238603764,0.706302563
S33,29,71,55,45,0.125661347,0.55338472,-0.427723373,-0.55338472
S34,71,29,38,62,-0.305480788,-0.55338472,0.247903931,0.55338472
S35,34,66,48,52,-0.050153583,0.412463129,-0.462616713,-0.412463129
S36,72,28,19,81,-0.877896295,-0.582841507,-0.295054788,0.582841507
S37,71,29,16,84,-0.994457883,-0.55338472,-0.441073164,0.55338472
S38,54,46,57,43,0.176374165,-0.100433721,0.276807885,0.100433721
S39,49,51,51,49,0.025068908,0.025068908,0,-0.025068908
S40,38,62,72,28,0.582841507,0.305480788,0.277360719,-0.305480788
S01,25,75,52,48,0.050153583,0.67448975,-0.624336167,-0.67448975
S02,41,59,67,33,0.439913166,0.227544977,0.212368189,-0.227544977
S03,38,62,35,65,-0.385320466,0.305480788,-0.690801255,-0.305480788
S04,32,68,69,31,0.495850347,0.467698799,0.028151548,-0.467698799
S05,73,27,21,79,-0.806421247,-0.612812991,-0.193608256,0.612812991
S06,23,77,82,18,0.915365088,0.738846849,0.176518239,-0.738846849
S07,55,45,35,65,-0.385320466,-0.125661347,-0.25965912,0.125661347
S08,61,39,26,74,-0.643345405,-0.279319034,-0.364026371,0.279319034
S09,38,62,91,9,1.340755034,0.305480788,1.035274246,-0.305480788
S10,34,66,42,58,-0.201893479,0.412463129,-0.614356609,-0.412463129
S11,86,14,22,78,-0.772193214,-1.080319341,0.308126127,1.080319341
S12,54,46,29,71,-0.55338472,-0.100433721,-0.452950999,0.100433721
S13,37,63,50,50,0,0.331853346,-0.331853346,-0.331853346
S14,32,68,45,55,-0.125661347,0.467698799,-0.593360146,-0.467698799
S15,24,76,77,23,0.738846849,0.706302563,0.032544286,-0.706302563
S16,79,21,46,54,-0.100433721,-0.806421247,0.705987527,0.806421247
S17,41,59,67,33,0.439913166,0.227544977,0.212368189,-0.227544977
S18,63,37,81,19,0.877896295,-0.331853346,1.209749641,0.331853346
S19,61,39,64,36,0.358458793,-0.279319034,0.637777828,0.279319034
S20,68,32,35,65,-0.385320466,-0.467698799,0.082378333,0.467698799
S21,74,26,27,73,-0.612812991,-0.643345405,0.030532414,0.643345405
S22,40,60,78,22,0.772193214,0.253347103,0.518846111,-0.253347103
S23,8,92,79,21,0.806421247,1.40507156,-0.598650313,-1.40507156
S24,52,48,69,31,0.495850347,-0.050153583,0.546003931,0.050153583
S25,28,72,67,33,0.439913166,0.582841507,-0.142928342,-0.582841507
S26,27,73,70,30,0.524400513,0.612812991,-0.088412478,-0.612812991
S27,45,55,35,65,-0.385320466,0.125661347,-0.510981813,-0.125661347
S28,56,44,87,13,1.126391129,-0.150969215,1.277360345,0.150969215
S29,75,25,33,67,-0.439913166,-0.67448975,0.234576585,0.67448975
S30,72,28,41,59,-0.227544977,-0.582841507,0.355296531,0.582841507
S31,52,48,71,29,0.55338472,-0.050153583,0.603538303,0.050153583
S32,63,37,35,65,-0.385320466,-0.331853346,-0.05346712,0.331853346
S33,51,49,42,58,-0.201893479,-0.025068908,-0.176824571,0.025068908
S34,62,38,32,68,-0.467698799,-0.305480788,-0.162218011,0.305480788
S35,70,30,32,68,-0.467698799,-0.524400513,0.056701714,0.524400513
S36,42,58,76,24,0.706302563,0.201893479,0.504409084,-0.201893479
S37,44,56,65,35,0.385320466,0.150969215,0.234351251,-0.150969215
S38,59,41,50,50,0,-0.227544977,0.227544977,0.227544977
S39,30,70,60,40,0.253347103,0.524400513,-0.27105341,-0.524400513
S40,45,55,62,38,0.305480788,0.125661347,0.179819441,-0.125661347
S01,61,39,50,50,0,-0.279319034,0.279319034,0.279319034
S02,80,20,41,59,-0.227544977,-0.841621234,0.614076257,0.841621234
S03,34,66,34,66,-0.412463129,0.412463129,-0.824926259,-0.412463129
S04,42,58,69,31,0.495850347,0.201893479,0.293956868,-0.201893479
S05,87,13,17,83,-0.954165253,-1.126391129,0.172225876,1.126391129
S06,33,67,56,44,0.150969215,0.439913166,-0.28894395,-0.439913166
S07,47,53,24,76,-0.706302563,0.075269862,-0.781572425,-0.075269862
S08,50,50,45,55,-0.125661347,0,-0.125661347,0
S09,59,41,60,40,0.253347103,-0.227544977,0.48089208,0.227544977
S10,14,86,84,16,0.994457883,1.080319341,-0.085861458,-1.080319341
S11,83,17,45,55,-0.125661347,-0.954165253,0.828503906,0.954165253
S12,29,71,40,60,-0.253347103,0.55338472,-0.806731823,-0.55338472
S13,49,51,24,76,-0.706302563,0.025068908,-0.731371471,-0.025068908
S14,68,32,45,55,-0.125661347,-0.467698799,0.342037452,0.467698799
S15,17,83,69,31,0.495850347,0.954165253,-0.458314906,-0.954165253
S16,71,29,65,35,0.385320466,-0.55338472,0.938705186,0.55338472
S17,70,30,12,88,-1.174986792,-0.524400513,-0.650586279,0.524400513
S18,71,29,39,61,-0.279319034,-0.55338472,0.274065685,0.55338472
S19,64,36,39,61,-0.279319034,-0.358458793,0.079139759,0.358458793
S20,59,41,39,61,-0.279319034,-0.227544977,-0.051774058,0.227544977
S21,33,67,76,24,0.706302563,0.439913166,0.266389397,-0.439913166
S22,62,38,42,58,-0.201893479,-0.305480788,0.103587309,0.305480788
S23,87,13,22,78,-0.772193214,-1.126391129,0.354197915,1.126391129
S24,48,52,22,78,-0.772193214,0.050153583,-0.822346798,-0.050153583
S25,19,81,86,14,1.080319341,0.877896295,0.202423046,-0.877896295
S26,38,62,54,46,0.100433721,0.305480788,-0.205047068,-0.305480788
S27,53,47,79,21,0.806421247,-0.075269862,0.881691109,0.075269862
S28,34,66,59,41,0.227544977,0.412463129,-0.184918153,-0.412463129
S29,45,55,32,68,-0.467698799,0.125661347,-0.593360146,-0.125661347
S30,83,17,12,88,-1.174986792,-0.954165253,-0.220821539,0.954165253
S31,35,65,66,34,0.412463129,0.385320466,0.027142663,-0.385320466
S32,59,41,71,29,0.55338472,-0.227544977,0.780929696,0.227544977
S33,28,72,87,13,1.126391129,0.582841507,0.543549622,-0.582841507
S34,54,46,31,69,-0.495850347,-0.100433721,-0.395416627,0.100433721
S35,66,34,50,50,0,-0.412463129,0.412463129,0.412463129
S36,15,85,58,42,0.201893479,1.036433389,-0.83453991,-1.036433389
S37,85,15,27,73,-0.612812991,-1.036433389,0.423620398,1.036433389
S38,75,25,21,79,-0.806421247,-0.67448975,-0.131931497,0.67448975
S39,35,65,60,40,0.253347103,0.385320466,-0.131973363,-0.385320466
S40,43,57,34,66,-0.412463129,0.176374165,-0.588837294,-0.176374165
S01,55,45,60,40,0.253347103,-0.125661347,0.37900845,0.125661347
S02,61,39,42,58,-0.201893479,-0.279319034,0.077425555,0.279319034
S03,31,69,61,39,0.279319034,0.495850347,-0.216531313,-0.495850347
S04,53,47,34,66,-0.412463129,-0.075269862,-0.337193267,0.075269862
S05,77,23,39,61,-0.279319034,-0.738846849,0.459527815,0.738846849
S06,69,31,33,67,-0.439913166,-0.495850347,0.055937182,0.495850347
S07,39,61,74,26,0.643345405,0.279319034,0.364026371,-0.279319034
S08,81,19,7,93,-1.475791028,-0.877896295,-0.597894733,0.877896295
S09,58,42,30,70,-0.524400513,-0.201893479,-0.322507034,0.201893479
S10,60,40,40,60,-0.253347103,-0.253347103,0,0.253347103
S11,72,28,8,92,-1.40507156,-0.582841507,-0.822230053,0.582841507
S12,77,23,15,85,-1.036433389,-0.738846849,-0.29758654,0.738846849
S13,59,41,28,72,-0.582841507,-0.227544977,-0.355296531,0.227544977
S14,41,59,38,62,-0.305480788,0.227544977,-0.533025765,-0.227544977
S15,25,75,58,42,0.201893479,0.67448975,-0.472596271,-0.67448975
S16,24,76,68,32,0.467698799,0.706302563,-0.238603764,-0.706302563
S17,40,60,42,58,-0.201893479,0.253347103,-0.455240582,-0.253347103
S18,75,25,9,91,-1.340755034,-0.67448975,-0.666265283,0.67448975
S19,47,53,79,21,0.806421247,0.075269862,0.731151385,-0.075269862
S20,25,75,61,39,0.279319034,0.67448975,-0.395170716,-0.67448975
S21,70,30,23,77,-0.738846849,-0.524400513,-0.214446336,0.524400513
S22,52,48,75,25,0.67448975,-0.050153583,0.724643334,0.050153583
S23,79,21,37,63,-0.331853346,-0.806421247,0.474567901,0.806421247
S24,43,57,75,25,0.67448975,0.176374165,0.498115585,-0.176374165
S25,56,44,71,29,0.55338472,-0.150969215,0.704353935,0.150969215
S26,76,24,16,84,-0.994457883,-0.706302563,-0.28815532,0.706302563
S27,45,55,69,31,0.495850347,0.125661347,0.370189,-0.125661347
S28,60,40,40,60,-0.253347103,-0.253347103,0,0.253347103
S29,37,63,54,46,0.100433721,0.331853346,-0.231419626,-0.331853346
S30,52,48,27,73,-0.612812991,-0.050153583,-0.562659408,0.050153583
S31,76,24,19,81,-0.877896295,-0.706302563,-0.171593732,0.706302563
S32,26,74,75,25,0.67448975,0.643345405,0.031144345,-0.643345405
S33,29,71,23,77,-0.738846849,0.55338472,-1.292231569,-0.55338472
S34,42,58,39,61,-0.279319034,0.201893479,-0.481212514,-0.201893479
S35,69,31,56,44,0.150969215,-0.495850347,0.646819563,0.495850347
S36,13,87,56,44,0.150969215,1.126391129,-0.975421914,-1.126391129
S37,46,54,51,49,0.025068908,0.100433721,-0.075364812,-0.100433721
